nearc4,educ,black,smsa,south,married,exper,lwage
1,12,0,1,1,1.0,14,6.816736
1,13,0,0,1,1.0,7,5.926926
1,18,0,1,1,1.0,3,6.383507
0,16,0,0,1,1.0,10,6.638568
0,12,0,0,1,1.0,8,6.214608
0,11,1,1,0,1.0,8,5.616771
0,10,1,1,0,6.0,8,5.560682
0,16,0,0,1,6.0,6,6.869014
0,12,1,0,1,1.0,10,6.437752
0,12,1,0,1,1.0,8,5.808143
0,12,1,0,1,1.0,11,6.437752
0,10,1,0,1,6.0,8,5.521461
0,12,1,0,1,1.0,16,5.883322
0,12,1,0,1,1.0,16,6.309918
0,12,1,0,1,1.0,6,5.998937
0,11,1,1,0,6.0,9,6.137727
0,12,1,0,1,6.0,6,5.981414
0,12,1,0,1,6.0,6,5.627621
0,14,1,0,1,1.0,7,5.991465
0,16,1,0,1,1.0,2,6.028278
0,12,1,0,1,1.0,15,6.135565
0,18,0,0,1,6.0,9,7.273787
0,4,1,0,1,6.0,17,4.828314
0,10,1,0,1,1.0,18,5.298317
0,10,1,0,1,1.0,15,5.703783
0,10,1,0,1,1.0,16,6.25575
0,13,1,1,1,1.0,6,5.583496
0,11,1,0,1,1.0,9,5.783825
0,9,1,1,1,5.0,15,5.857933
0,9,1,0,1,1.0,19,5.828946
0,13,1,0,1,1.0,6,6.437752
0,10,0,0,1,1.0,13,5.365976
0,12,0,0,1,1.0,10,6.533789
0,8,0,1,1,1.0,18,5.616771
0,10,0,0,1,1.0,16,6.124683
0,12,1,1,1,5.0,8,6.421622
0,16,1,1,0,1.0,3,6.59578
0,12,1,0,1,5.0,8,5.09375
0,8,1,0,1,6.0,10,5.560682
0,11,0,0,1,1.0,10,6.198479
0,12,1,1,0,1.0,8,6.35437
0,12,1,1,0,5.0,7,6.234411
0,8,1,1,1,6.0,12,6.336826
0,9,1,0,1,6.0,14,6.244167
0,8,1,1,0,1.0,11,6.154858
0,13,1,0,1,1.0,8,5.81413
0,12,1,0,1,1.0,10,6.175867
0,12,1,0,1,1.0,8,6.464588
0,10,1,0,1,1.0,9,6.350886
0,6,1,0,1,1.0,20,5.752573
0,11,1,1,1,1.0,13,5.886104
0,12,1,1,1,6.0,7,5.826
0,13,0,0,1,1.0,7,5.991465
0,15,0,0,1,6.0,3,5.703783
0,10,0,0,1,1.0,18,6.363028
0,14,0,0,1,6.0,4,5.771441
0,12,1,1,0,6.0,8,6.163315
0,7,1,1,0,1.0,12,6.098074
0,6,1,0,1,5.0,13,5.703783
0,10,1,0,1,1.0,11,5.529429
0,12,1,0,1,1.0,7,6.037871
0,6,1,0,1,1.0,22,5.758902
0,16,0,0,1,1.0,7,6.315358
0,18,0,0,1,1.0,7,6.580639
0,13,0,0,1,6.0,6,6.591674
0,12,0,1,1,1.0,7,5.749393
0,9,0,0,1,6.0,12,5.393628
1,8,1,0,1,1.0,11,5.459586
1,9,1,0,1,1.0,12,5.808143
1,11,1,0,1,1.0,9,5.808143
1,11,1,0,1,6.0,13,5.808143
1,12,1,0,1,1.0,10,5.940171
1,12,1,0,1,4.0,8,5.966147
1,5,1,0,1,5.0,23,5.521461
1,17,1,1,1,6.0,4,6.511745
1,16,1,1,1,6.0,4,6.180017
1,16,1,1,1,6.0,3,6.645091
1,4,1,1,1,1.0,15,5.783825
1,11,1,0,1,1.0,13,6.142037
1,14,0,0,1,6.0,4,5.857933
1,12,1,1,1,1.0,8,5.926926
1,5,0,0,1,1.0,16,5.703783
1,16,1,1,1,1.0,3,6.163315
1,12,1,1,0,1.0,9,6.269096
1,10,1,0,1,1.0,10,6.240276
1,12,1,1,0,2.0,9,6.098074
1,11,1,0,1,1.0,12,5.57973
1,12,1,0,1,1.0,9,5.560682
1,9,1,1,1,5.0,9,5.762052
0,12,0,0,1,1.0,8,6.439351
0,11,0,0,1,6.0,8,5.991465
0,14,0,1,1,1.0,4,5.934894
0,16,0,0,1,1.0,7,6.688354
0,16,0,0,1,4.0,3,6.102559
0,15,0,0,1,1.0,7,5.765191
0,8,0,0,1,1.0,16,5.993961
0,9,0,1,1,6.0,12,6.082219
0,10,0,1,1,1.0,8,6.033086
0,10,0,0,1,1.0,9,5.926926
0,16,0,1,1,1.0,8,6.423247
0,12,0,1,1,1.0,10,5.869297
0,18,0,1,1,1.0,4,6.052089
0,12,0,0,1,6.0,8,5.57973
0,14,0,1,1,5.0,4,6.05444
0,12,0,0,1,1.0,7,5.521461
0,17,0,1,1,5.0,2,6.327937
0,12,0,0,1,1.0,11,5.666427
0,16,0,0,1,1.0,4,5.97381
0,12,0,1,1,1.0,8,6.357842
0,17,0,0,1,1.0,9,5.846439
0,16,0,1,1,1.0,6,7.156177
1,17,0,1,0,1.0,5,6.76273
1,14,0,1,1,1.0,4,6.023448
1,6,0,1,0,6.0,17,5.416101
1,14,0,1,0,6.0,7,6.001415
1,12,0,1,1,1.0,13,6.580639
1,12,0,1,1,1.0,12,6.357842
1,12,0,0,1,1.0,8,6.214608
1,12,0,0,1,1.0,11,5.521461
1,12,0,0,1,1.0,8,5.043425
1,12,0,0,1,1.0,9,6.006353
0,12,1,1,1,1.0,15,5.857933
0,12,1,1,1,2.0,8,6.135565
0,10,0,1,1,1.0,18,6.214608
0,16,0,1,1,1.0,8,6.74052
0,12,0,1,1,1.0,11,6.357842
0,16,0,1,1,1.0,6,5.991465
0,11,0,0,0,1.0,17,6.608001
0,14,0,1,1,6.0,5,5.857933
0,12,0,1,1,1.0,8,6.082219
0,13,0,1,1,5.0,6,6.588926
0,11,0,1,1,1.0,8,6.877296
0,16,0,1,1,1.0,8,6.621406
0,18,0,1,1,1.0,6,6.357842
0,16,0,0,1,1.0,8,6.001415
0,12,0,0,1,1.0,12,6.423247
0,16,0,0,1,1.0,3,5.438079
0,12,0,0,1,6.0,6,4.955827
0,18,0,0,1,1.0,6,5.953243
0,12,0,1,1,4.0,9,5.953243
0,12,0,0,1,1.0,6,6.045005
0,12,1,0,0,5.0,9,6.476973
0,8,1,0,1,6.0,16,5.438079
0,15,0,0,1,1.0,9,6.510258
0,18,1,1,1,1.0,3,5.869297
0,13,1,0,1,6.0,7,5.521461
0,11,1,0,1,4.0,14,5.703783
0,12,1,0,1,1.0,6,5.991465
0,7,1,0,1,1.0,21,5.703783
0,13,1,0,1,1.0,8,6.131227
0,12,1,1,0,6.0,9,6.068426
0,11,1,0,1,1.0,9,5.521461
0,5,0,1,1,1.0,17,5.752573
0,12,0,0,1,4.0,10,6.437752
0,10,0,0,1,1.0,10,6.214608
0,12,0,0,1,6.0,9,5.802118
0,12,0,0,1,1.0,10,6.371612
0,13,1,0,1,1.0,9,5.768321
0,11,1,0,1,1.0,11,5.703783
0,16,0,0,1,1.0,10,6.603944
0,12,1,0,1,6.0,12,5.953243
0,13,1,0,1,1.0,7,6.463029
0,5,1,0,1,1.0,21,5.783825
0,12,1,0,1,1.0,6,6.006353
0,6,1,0,1,1.0,20,5.703783
0,7,1,0,1,6.0,16,5.170484
0,11,1,0,1,1.0,10,6.109248
0,10,1,0,1,6.0,8,5.676754
0,12,0,0,1,1.0,9,6.685861
0,9,1,0,1,,12,5.926926
0,10,1,0,1,1.0,8,5.438079
0,13,1,0,1,1.0,14,6.282267
0,7,1,0,1,1.0,18,6.045005
0,10,0,0,1,4.0,11,5.888878
0,9,0,0,1,1.0,12,5.703783
0,12,0,0,1,1.0,10,6.324359
0,16,1,0,1,1.0,6,6.152733
0,12,0,0,1,4.0,16,6.186209
0,12,0,0,1,1.0,8,6.39693
0,11,1,0,1,1.0,17,5.894403
0,10,1,1,1,,8,5.298317
0,8,1,0,1,1.0,16,4.955827
0,12,0,0,1,1.0,15,6.104793
0,11,1,0,1,6.0,12,5.703783
0,12,0,1,0,1.0,13,6.559615
0,12,0,1,0,1.0,8,6.280396
0,13,1,0,1,1.0,10,5.560682
0,12,1,1,0,1.0,8,6.514713
0,7,1,0,1,4.0,18,5.560682
0,10,1,0,1,4.0,18,5.703783
0,16,0,1,1,6.0,5,7.102499
0,17,0,0,1,1.0,5,6.357842
0,14,1,0,1,6.0,7,5.521461
0,10,1,1,0,6.0,14,5.976351
0,8,1,0,1,1.0,10,5.616771
0,9,1,0,1,1.0,17,5.416101
0,7,1,0,1,6.0,12,5.616771
0,9,1,0,1,6.0,15,5.874931
0,12,1,1,0,1.0,7,6.785588
0,16,1,1,1,6.0,2,5.257495
0,7,1,0,1,2.0,16,6.040255
0,7,1,0,1,1.0,20,5.926926
0,7,1,0,1,1.0,18,5.897154
0,12,0,0,1,1.0,8,5.991465
0,12,1,1,1,1.0,8,5.866468
0,13,0,0,1,1.0,10,5.703783
0,15,0,1,1,1.0,4,6.030685
0,11,1,0,1,1.0,9,6.39693
0,13,1,1,0,1.0,10,6.880384
0,5,1,0,1,1.0,18,5.438079
0,12,1,0,1,1.0,9,5.739793
0,8,1,0,1,1.0,17,5.613128
0,11,1,1,0,6.0,10,5.991465
0,8,1,0,1,6.0,12,5.298317
0,13,1,0,1,1.0,7,6.075346
0,6,1,0,1,1.0,17,5.438079
0,6,1,1,0,1.0,18,6.594413
0,10,1,0,1,1.0,17,5.598422
0,8,1,0,1,1.0,12,5.170484
0,12,1,0,1,1.0,7,5.521461
0,10,1,0,1,1.0,14,5.808143
0,12,1,1,0,6.0,7,6.082219
0,16,1,1,1,1.0,4,6.059123
0,16,0,1,1,1.0,7,6.60665
0,12,1,1,0,1.0,8,6.55108
0,12,1,0,1,6.0,6,5.501258
0,12,1,0,1,6.0,8,5.438079
0,15,1,0,1,1.0,8,5.609472
0,14,1,1,0,1.0,8,6.448889
0,16,1,1,0,1.0,3,5.666427
0,8,1,0,1,1.0,18,5.703783
0,10,1,0,1,1.0,13,5.438079
0,8,1,0,1,1.0,16,5.978886
0,9,1,0,1,6.0,9,6.349139
0,17,1,1,0,6.0,7,6.437752
0,16,1,1,0,6.0,3,6.309918
0,9,1,0,1,1.0,11,5.521461
0,8,0,0,1,1.0,13,5.894403
0,14,1,0,1,1.0,14,4.60517
0,12,1,1,0,1.0,15,5.857933
0,10,1,0,1,6.0,9,5.669881
0,4,1,0,1,5.0,22,5.521461
0,8,1,1,1,1.0,19,6.725034
0,10,1,1,1,1.0,9,6.075346
0,12,1,1,0,6.0,9,5.808143
0,12,0,0,1,2.0,8,5.723585
0,18,0,0,1,1.0,9,6.350886
0,12,0,1,1,6.0,7,5.662961
0,12,1,1,1,2.0,10,6.137727
0,12,0,0,1,1.0,16,5.963579
0,16,0,0,1,4.0,10,7.008505
0,16,0,1,1,4.0,2,5.501258
0,12,0,1,1,1.0,7,5.880533
0,8,0,1,1,1.0,20,5.877736
0,12,1,0,1,1.0,12,5.991465
0,10,0,0,1,4.0,9,5.703783
0,16,0,1,1,1.0,5,6.315358
0,8,0,0,1,1.0,17,5.703783
0,7,0,1,1,1.0,17,6.109248
0,12,0,0,1,1.0,7,6.013715
0,14,0,1,1,6.0,4,5.521461
0,16,0,1,1,1.0,2,5.820083
0,16,0,1,1,6.0,2,5.634789
0,13,0,1,1,4.0,5,6.259582
0,16,0,1,1,1.0,4,6.240276
0,14,0,1,1,1.0,11,6.53814
0,16,0,0,0,6.0,5,6.052089
0,13,0,1,1,6.0,5,5.888878
0,12,0,0,0,1.0,6,6.295266
0,12,0,1,1,1.0,14,6.645091
0,12,0,1,1,1.0,7,6.224558
0,17,0,1,1,6.0,2,6.381816
0,16,0,1,1,6.0,3,6.037871
0,16,0,1,1,4.0,4,5.926926
0,17,0,1,1,5.0,3,5.910797
0,11,0,1,1,1.0,9,6.082219
0,17,0,1,0,6.0,6,6.428105
0,16,0,1,1,4.0,11,6.453625
0,12,0,1,1,1.0,8,6.214608
0,12,0,1,1,1.0,14,6.774224
0,17,0,1,1,1.0,11,6.453625
0,14,0,0,0,1.0,4,5.746203
0,15,0,0,1,4.0,3,5.857933
0,9,0,0,1,5.0,9,6.753438
0,11,1,0,1,6.0,14,5.298317
0,12,1,1,0,1.0,6,5.948035
0,12,1,0,1,3.0,12,5.501258
0,12,1,0,1,1.0,14,6.694562
0,18,1,0,1,1.0,9,6.135565
0,16,1,0,1,1.0,7,6.357842
0,17,1,1,0,1.0,8,6.226537
0,17,0,0,1,6.0,5,6.869014
0,16,0,1,1,1.0,4,6.610696
0,12,0,1,1,6.0,6,6.109248
0,11,1,0,1,1.0,10,6.165418
0,9,1,0,1,6.0,10,4.812184
0,11,1,1,1,1.0,15,6.677083
0,10,1,0,1,1.0,9,5.298317
0,14,0,0,1,1.0,12,6.135565
0,10,0,0,1,1.0,13,5.416101
0,13,0,1,1,1.0,9,6.357842
0,8,1,0,1,1.0,18,5.192957
0,9,1,0,0,6.0,16,5.783825
0,7,1,0,1,6.0,15,6.013715
0,10,1,0,1,1.0,9,5.298317
0,16,0,0,1,1.0,7,6.289716
0,16,0,0,1,1.0,6,5.869297
0,11,0,0,1,5.0,11,5.521461
0,16,0,0,1,1.0,6,6.54103
0,12,0,0,1,1.0,10,6.040255
0,12,0,1,1,1.0,15,5.902633
0,11,0,0,1,1.0,7,5.860786
0,16,0,1,1,1.0,9,6.816736
0,13,0,0,1,1.0,9,6.802395
0,7,0,0,1,1.0,13,5.703783
0,10,0,0,1,1.0,11,5.726848
0,7,0,1,1,1.0,14,6.163315
0,11,1,0,1,4.0,11,5.828946
0,9,1,1,1,1.0,14,6.137727
0,12,1,0,1,1.0,12,5.298317
0,15,1,0,1,6.0,3,5.752573
0,16,1,0,1,1.0,8,6.437752
0,12,1,0,1,5.0,12,5.537334
0,9,0,0,1,1.0,12,6.109248
0,12,1,0,1,1.0,6,5.926926
0,12,1,1,0,1.0,8,5.703783
0,12,1,0,1,5.0,8,5.897154
0,18,1,1,0,1.0,3,6.620073
0,15,1,1,1,1.0,7,6.378426
0,10,1,1,1,1.0,15,5.57973
0,9,1,1,1,5.0,10,5.703783
0,6,1,0,1,1.0,21,5.966147
0,10,0,0,1,1.0,15,6.214608
0,12,0,0,1,1.0,11,6.109248
0,12,0,0,1,1.0,9,5.572154
0,14,0,0,1,1.0,7,6.068426
0,10,1,0,1,1.0,14,5.257495
0,14,0,0,1,1.0,14,6.72022
1,16,1,1,1,1.0,8,6.240276
1,13,1,1,0,1.0,11,6.270988
1,16,1,0,1,1.0,4,5.953243
1,13,0,0,1,1.0,8,6.214608
1,15,0,1,1,1.0,8,6.568078
1,16,0,1,1,1.0,5,6.156979
1,12,1,0,1,1.0,6,6.152733
1,13,1,1,0,1.0,6,6.023448
1,12,0,0,1,1.0,7,5.81413
1,13,0,1,1,1.0,15,6.175867
1,12,0,0,1,1.0,6,6.214608
1,12,0,0,1,1.0,13,6.569481
1,13,1,0,1,1.0,7,6.263398
